id_operacion,fecha_originacion,producto,canal,region,monto_original,plazo_meses,renta,carga_financiera,antiguedad_meses,score,saldo,dias_mora,fecha_default
B003700,2025-04-08,Automotriz,Sucursal,Biobío,4568047,12,1020069,0.4512,22,690,3823460,87,
B003701,2025-08-18,Consumo,Sucursal,Otras,2267045,48,420000,0.1227,32,808,635397,0,
B003702,2025-04-12,Consumo,Digital,Metropolitana,2389666,36,420000,0.1677,9,771,1052870,0,
B003703,2025-12-11,Tarjeta,Sucursal,Otras,2942543,48,1431986,0.0461,29,950,1778924,0,
B003704,2025-08-30,Tarjeta,Sucursal,Otras,3393667,36,420000,0.2501,42,822,1531570,0,
B003705,2025-10-09,Consumo,Digital,Valparaíso,1719722,48,420000,0.0975,5,799,494516,0,
B003706,2025-01-29,Automotriz,Digital,Valparaíso,4347990,24,890674,0.2425,30,805,1849403,0,
B003707,2025-03-28,Automotriz,Sucursal,Metropolitana,2517209,12,420000,0.6093,30,612,2030073,142,2025-10-24
B003708,2025-03-13,Tarjeta,Sucursal,Valparaíso,1999668,36,420000,0.155,15,764,1545142,0,
B003709,2025-03-23,Consumo,Convenio,Metropolitana,4653593,60,1031504,0.083,28,885,2831591,0,
B003710,2025-09-26,Automotriz,Digital,Metropolitana,3284096,48,420000,0.1892,45,831,541352,0,
B003711,2025-09-13,Consumo,Sucursal,Metropolitana,6362898,60,745927,0.1663,42,900,763693,0,
B003712,2025-03-28,Microempresa,Sucursal,Otras,6915202,36,1081029,0.1964,8,852,4773345,0,
B003713,2025-02-21,Consumo,Digital,Valparaíso,3573642,36,585323,0.1917,4,749,2609109,0,
B003714,2025-05-27,Microempresa,Digital,Otras,1490632,24,420000,0.1708,20,754,268745,0,
B003715,2025-05-29,Automotriz,Digital,Valparaíso,2891503,18,420000,0.4591,50,729,533872,0,
B003716,2025-10-19,Tarjeta,Convenio,Metropolitana,1802023,36,501431,0.1098,31,841,1370616,0,
B003717,2025-05-25,Automotriz,Digital,Biobío,982785,36,420000,0.0691,19,799,778230,0,
B003718,2025-11-26,Consumo,Digital,Otras,3164297,48,481772,0.1489,12,788,1757557,0,
B003719,2025-09-06,Consumo,Digital,Metropolitana,1763581,48,420000,0.1011,51,917,1288703,0,
B003720,2025-02-02,Tarjeta,Digital,Metropolitana,2646700,36,733431,0.11,36,786,447360,0,
B003721,2025-10-07,Consumo,Convenio,Valparaíso,5107525,48,740394,0.1581,68,901,2908485,129,2026-04-05
B003722,2025-07-04,Consumo,Digital,Valparaíso,2506067,36,671720,0.1145,20,838,401735,0,
B003723,2025-05-24,Microempresa,Convenio,Metropolitana,1341051,36,420000,0.1051,8,842,336059,0,
B003724,2025-04-01,Tarjeta,Sucursal,Metropolitana,1894173,12,662141,0.2905,24,740,1475472,0,
B003725,2025-10-22,Consumo,Digital,Metropolitana,3649972,36,679969,0.1642,32,826,1664514,0,
B003726,2025-12-06,Tarjeta,Digital,Metropolitana,2668382,24,425490,0.3114,45,803,1611591,253,2026-11-01
B003727,2025-07-30,Microempresa,Sucursal,Otras,7862277,36,1036803,0.2274,12,773,6412864,0,
B003728,2025-07-19,Microempresa,Digital,Otras,1441743,36,461618,0.1029,21,875,476010,0,
B003729,2025-12-12,Consumo,Convenio,Metropolitana,2371487,24,420000,0.251,52,828,600105,0,
B003730,2025-09-19,Consumo,Sucursal,Biobío,3664555,36,832289,0.142,27,825,1806031,0,
B003731,2025-09-15,Automotriz,Digital,Metropolitana,1854307,36,668715,0.0825,20,905,717646,0,
B003732,2025-02-19,Microempresa,Digital,Metropolitana,1721546,36,420000,0.1359,12,739,1271705,90,2025-04-20
B003733,2025-05-05,Tarjeta,Sucursal,Metropolitana,544156,24,420000,0.0577,23,862,166607,0,
B003734,2025-12-03,Tarjeta,Digital,Metropolitana,3995710,18,1448659,0.1644,30,827,2724711,0,
B003735,2025-08-21,Tarjeta,Sucursal,Otras,2235971,48,628260,0.0904,25,831,901797,0,
B003736,2025-08-10,Tarjeta,Convenio,Metropolitana,3219944,36,420000,0.2357,29,717,1699364,0,
B003737,2025-08-02,Consumo,Digital,Metropolitana,5865541,48,758751,0.1923,26,791,4959196,0,
B003738,2025-10-19,Consumo,Digital,Valparaíso,1550441,60,420000,0.0708,38,884,863120,0,
B003739,2025-12-28,Tarjeta,Digital,Metropolitana,3531985,48,420000,0.2102,11,702,521387,0,
B003740,2025-12-19,Consumo,Convenio,Biobío,6374593,24,837895,0.3862,11,713,5633849,228,2026-07-17
B003741,2025-10-30,Consumo,Convenio,Metropolitana,1883304,36,420000,0.1473,41,840,368766,0,
B003742,2025-09-19,Tarjeta,Sucursal,Metropolitana,4356051,36,547533,0.2554,18,704,3795570,93,2027-04-12
B003743,2025-07-04,Consumo,Convenio,Valparaíso,1329263,48,702697,0.0427,8,843,234168,0,
B003744,2025-06-26,Automotriz,Sucursal,Metropolitana,658412,24,420000,0.0792,33,842,398628,0,
B003745,2025-06-26,Consumo,Digital,Biobío,5308621,36,834878,0.203,25,811,1971808,0,
B003746,2025-06-16,Microempresa,Digital,Biobío,2629482,36,1098159,0.0806,17,838,1626153,0,
B003747,2025-08-22,Consumo,Convenio,Metropolitana,3893077,36,549763,0.2382,9,772,2050145,0,
B003748,2025-11-21,Tarjeta,Sucursal,Biobío,6031672,36,822560,0.2254,36,820,1695639,0,
B003749,2025-04-27,Automotriz,Convenio,Metropolitana,4501027,48,688861,0.1629,40,880,3666617,0,
B003750,2025-10-24,Tarjeta,Digital,Biobío,3273128,18,956230,0.2315,3,779,757064,0,
B003751,2025-02-12,Consumo,Digital,Biobío,2844490,36,793969,0.1159,30,849,365394,0,
B003752,2025-03-28,Consumo,Digital,Metropolitana,3290196,48,420898,0.196,29,780,955437,0,
B003753,2025-03-15,Consumo,Digital,Metropolitana,2833149,18,976088,0.1804,13,839,1807442,26,
B003754,2025-03-10,Consumo,Sucursal,Metropolitana,1383413,18,494558,0.182,6,745,223232,0,
B003755,2025-10-24,Consumo,Digital,Metropolitana,2944686,48,644180,0.1096,11,767,1813673,272,2026-06-21
B003756,2025-01-06,Automotriz,Digital,Metropolitana,2768844,12,420000,0.6519,14,582,2450333,90,2026-05-31
B003757,2025-02-07,Consumo,Digital,Otras,2521036,24,420000,0.2747,76,837,1753366,0,
B003758,2025-01-13,Automotriz,Convenio,Metropolitana,1733769,60,420000,0.0814,20,797,1224382,0,
B003759,2025-06-05,Automotriz,Sucursal,Biobío,3798198,48,739784,0.123,29,799,2734024,0,
B003760,2025-02-25,Consumo,Convenio,Biobío,4776389,24,635507,0.3715,7,722,2042346,0,
B003761,2025-02-13,Microempresa,Sucursal,Biobío,4094265,12,561860,0.6643,11,586,3276835,90,2025-06-13
B003762,2025-07-04,Consumo,Sucursal,Valparaíso,1599729,36,822018,0.0659,13,905,1299590,0,
B003763,2025-07-27,Microempresa,Sucursal,Otras,3709601,36,1088340,0.1059,9,815,1763092,0,
B003764,2025-08-20,Consumo,Sucursal,Metropolitana,3671110,48,420000,0.214,15,796,1828332,0,
B003765,2025-02-12,Automotriz,Sucursal,Metropolitana,3450591,24,523874,0.3236,35,747,2713581,0,
B003766,2025-04-18,Consumo,Digital,Otras,1440169,24,420000,0.1573,9,797,803960,90,2026-02-12
B003767,2025-08-29,Tarjeta,Digital,Otras,3748168,36,637466,0.1977,24,761,2864554,0,
B003768,2025-12-01,Consumo,Sucursal,Metropolitana,1180307,60,673409,0.0341,41,922,792089,0,
B003769,2025-03-29,Microempresa,Digital,Metropolitana,1433706,36,619897,0.0696,18,786,288637,0,
B003770,2025-06-08,Consumo,Sucursal,Metropolitana,2267609,60,420000,0.1068,32,824,1161977,0,
B003771,2025-07-20,Tarjeta,Sucursal,Biobío,3246013,48,420000,0.1887,22,755,2070816,5,
B003772,2025-03-28,Automotriz,Sucursal,Valparaíso,4096595,24,465889,0.4047,12,661,3237976,133,2025-04-27
B003773,2025-01-10,Consumo,Sucursal,Metropolitana,988817,48,442984,0.0522,20,796,836898,77,
B003774,2025-06-14,Tarjeta,Sucursal,Valparaíso,5097744,36,2093163,0.082,27,935,3396064,0,
B003775,2025-04-27,Automotriz,Convenio,Otras,6444620,36,717512,0.2651,47,831,1862383,0,
B003776,2025-04-11,Automotriz,Sucursal,Valparaíso,1814541,36,584448,0.0962,13,890,691703,0,
B003777,2025-10-07,Automotriz,Digital,Otras,2940101,60,1232828,0.0443,27,898,1939692,0,
B003778,2025-10-24,Consumo,Digital,Metropolitana,5065493,60,689917,0.1484,22,789,1382334,0,
B003779,2025-05-02,Consumo,Sucursal,Metropolitana,2659996,18,420000,0.4269,38,698,1662407,305,2026-10-24
B003780,2025-10-24,Tarjeta,Sucursal,Otras,3252991,36,722431,0.142,35,905,1534432,0,
B003781,2025-04-23,Consumo,Digital,Metropolitana,2119758,36,420000,0.167,15,702,479694,0,
B003782,2025-08-13,Tarjeta,Digital,Biobío,2366122,36,420000,0.1893,31,768,1555092,0,
B003783,2025-12-22,Consumo,Sucursal,Biobío,2799059,36,1206051,0.0767,30,889,2328315,90,2027-06-15
B003784,2025-03-27,Automotriz,Sucursal,Metropolitana,2181975,48,1033156,0.0491,19,815,562730,0,
B003785,2025-11-10,Tarjeta,Digital,Metropolitana,1174707,24,420000,0.1252,36,820,404653,0,
B003786,2025-01-31,Automotriz,Sucursal,Metropolitana,505603,36,420000,0.0388,6,898,118554,0,
B003787,2025-01-18,Automotriz,Sucursal,Valparaíso,1101971,36,457742,0.0767,14,842,797953,0,
B003788,2025-10-08,Tarjeta,Digital,Valparaíso,12151148,36,1470357,0.2575,18,781,1451465,0,
B003789,2025-07-11,Automotriz,Sucursal,Otras,3234268,60,527022,0.1179,25,855,842103,0,
B003790,2025-03-20,Consumo,Digital,Metropolitana,2286291,36,515419,0.1309,18,804,1746068,0,
B003791,2025-05-27,Consumo,Sucursal,Biobío,1916705,48,420000,0.101,10,834,722462,0,
B003792,2025-02-03,Consumo,Convenio,Otras,1862887,24,607103,0.1366,34,871,1509898,0,
B003793,2025-05-13,Microempresa,Digital,Biobío,2717611,36,420000,0.1959,9,753,1692722,117,2026-06-07
B003794,2025-10-23,Automotriz,Sucursal,Valparaíso,4531503,24,1094455,0.1994,24,844,3240366,0,
B003795,2025-11-12,Tarjeta,Convenio,Valparaíso,3003071,18,420000,0.45,32,647,2019829,134,2027-04-06
B003796,2025-02-16,Consumo,Digital,Valparaíso,3694774,36,420000,0.2943,9,740,2669524,0,
B003797,2025-04-19,Tarjeta,Convenio,Metropolitana,1671481,18,981371,0.1062,5,851,1251651,0,
B003798,2025-12-12,Microempresa,Sucursal,Valparaíso,3685328,48,420000,0.2204,11,746,1738727,32,
B003799,2025-06-17,Tarjeta,Digital,Otras,2207476,36,632711,0.103,28,884,476930,0,
B003800,2025-01-16,Consumo,Digital,Otras,4035866,24,623879,0.2998,23,701,2279837,0,
B003801,2025-04-21,Consumo,Sucursal,Metropolitana,2577038,36,552430,0.1465,35,804,1328127,0,
B003802,2025-04-21,Consumo,Sucursal,Otras,1958696,60,420000,0.0946,28,878,905445,0,
B003803,2025-01-28,Tarjeta,Digital,Otras,994302,12,420000,0.2365,31,692,583841,0,
B003804,2025-10-28,Tarjeta,Digital,Otras,3965545,60,496793,0.1516,16,768,2839401,0,
B003805,2025-11-15,Automotriz,Convenio,Metropolitana,2530858,12,547535,0.4306,48,826,2301159,170,2027-02-08
B003806,2025-01-17,Automotriz,Convenio,Otras,2663657,36,819226,0.1024,14,837,759304,0,
B003807,2025-08-02,Consumo,Sucursal,Biobío,4054400,36,546254,0.235,12,774,1090720,0,
B003808,2025-06-11,Consumo,Sucursal,Metropolitana,3238626,36,592887,0.175,29,812,2732942,0,
B003809,2025-01-25,Automotriz,Convenio,Otras,2693291,12,420000,0.605,82,746,1033294,0,
B003810,2025-04-07,Microempresa,Digital,Metropolitana,1615409,36,492193,0.1048,42,849,1240148,0,
B003811,2025-10-24,Consumo,Sucursal,Valparaíso,2637473,48,938092,0.0697,10,874,478065,0,
B003812,2025-08-17,Tarjeta,Sucursal,Otras,4514963,36,799568,0.1733,20,838,1727598,0,
B003813,2025-01-03,Tarjeta,Convenio,Otras,3810674,48,558409,0.1642,8,706,2307338,0,
B003814,2025-02-17,Tarjeta,Digital,Otras,2832284,36,432137,0.2181,4,733,2058447,150,2025-08-16
B003815,2025-06-22,Tarjeta,Sucursal,Biobío,2319537,60,420000,0.106,30,793,348630,0,
B003816,2025-05-08,Tarjeta,Digital,Metropolitana,12012018,48,1381880,0.2132,9,759,8956368,0,
B003817,2025-06-19,Microempresa,Sucursal,Valparaíso,12505475,60,2646800,0.0907,26,950,5826823,51,
B003818,2025-05-03,Consumo,Sucursal,Metropolitana,5808872,48,951866,0.1363,32,872,1769826,0,
B003819,2025-10-23,Microempresa,Digital,Metropolitana,2866352,60,1419997,0.0372,8,896,1694061,78,
B003820,2025-06-24,Tarjeta,Sucursal,Metropolitana,15795352,60,2286171,0.1284,16,864,3811879,0,
B003821,2025-08-29,Consumo,Sucursal,Metropolitana,2079252,60,1172566,0.034,16,899,566785,0,
B003822,2025-01-27,Consumo,Sucursal,Valparaíso,2083782,24,420000,0.2281,14,696,1328919,0,
B003823,2025-10-15,Consumo,Digital,Metropolitana,590740,24,420000,0.0668,5,738,120027,0,
B003824,2025-11-25,Consumo,Convenio,Valparaíso,4264003,36,537725,0.2537,21,741,3688074,161,2027-01-19
B003825,2025-08-26,Consumo,Sucursal,Metropolitana,1460402,36,1132881,0.0405,9,875,573477,0,
B003826,2025-05-02,Tarjeta,Digital,Valparaíso,5720660,24,1099039,0.2304,10,769,5279662,90,2025-08-30
B003827,2025-01-22,Tarjeta,Sucursal,Otras,1541891,24,420000,0.1672,20,740,631998,0,
B003828,2025-11-03,Consumo,Convenio,Valparaíso,1733218,48,636967,0.0621,11,805,985561,0,
B003829,2025-10-03,Consumo,Sucursal,Valparaíso,2269480,48,451374,0.1241,23,798,731943,0,
B003830,2025-12-28,Consumo,Convenio,Valparaíso,9730552,36,1117816,0.2691,23,835,3612148,0,
B003831,2025-06-17,Tarjeta,Digital,Metropolitana,3717977,18,420000,0.5327,19,611,3287743,169,2025-12-14
B003832,2025-07-03,Tarjeta,Digital,Metropolitana,5120592,12,979674,0.4743,32,712,580216,0,
B003833,2025-06-23,Consumo,Digital,Metropolitana,974804,36,631468,0.0509,17,847,150499,0,
B003834,2025-06-21,Tarjeta,Digital,Biobío,17285270,24,2245475,0.3703,17,768,11248748,0,
B003835,2025-07-29,Consumo,Convenio,Metropolitana,6265242,18,861026,0.4504,6,698,2878156,0,
B003836,2025-05-20,Consumo,Digital,Metropolitana,2462307,48,706695,0.0845,57,950,614635,0,
B003837,2025-10-31,Consumo,Digital,Biobío,6939175,24,950973,0.3224,8,750,2755148,0,
B003838,2025-08-04,Consumo,Digital,Metropolitana,1224927,36,566529,0.071,17,842,443599,0,
B003839,2025-03-16,Microempresa,Digital,Metropolitana,1412155,36,532736,0.0846,24,820,444103,0,
B003840,2025-10-07,Automotriz,Digital,Metropolitana,10458911,18,1210843,0.5205,13,659,2636195,0,
B003841,2025-05-29,Tarjeta,Digital,Metropolitana,1018787,48,420000,0.0599,2,798,733508,0,
B003842,2025-05-19,Tarjeta,Digital,Metropolitana,995753,36,420000,0.0778,11,756,286034,0,
B003843,2025-05-13,Automotriz,Digital,Metropolitana,624258,24,420000,0.0674,21,797,431684,0,
B003844,2025-05-08,Consumo,Digital,Metropolitana,3873092,24,613553,0.2894,23,753,3185009,0,
B003845,2025-05-14,Automotriz,Sucursal,Otras,1583410,18,432221,0.2451,30,709,948589,0,
B003846,2025-09-02,Tarjeta,Sucursal,Metropolitana,2343202,48,420000,0.1252,13,751,442866,36,
B003847,2025-11-18,Consumo,Sucursal,Metropolitana,3625840,24,665297,0.2735,10,709,2481665,90,2026-05-17
B003848,2025-08-05,Consumo,Sucursal,Metropolitana,1959298,48,527731,0.0898,28,839,300191,0,
B003849,2025-02-22,Microempresa,Digital,Metropolitana,3076295,24,687728,0.2197,4,748,1605211,0,
B003850,2025-05-15,Consumo,Sucursal,Otras,2683718,48,498337,0.1322,15,817,1275860,0,
B003851,2025-11-14,Consumo,Sucursal,Metropolitana,3461790,48,420000,0.1845,18,753,2540413,0,
B003852,2025-05-15,Tarjeta,Digital,Valparaíso,557697,18,461037,0.0814,19,870,132774,0,
B003853,2025-08-26,Microempresa,Sucursal,Otras,6486124,24,1151781,0.2579,6,792,1535920,0,
B003854,2025-08-31,Automotriz,Digital,Valparaíso,1517314,12,1051264,0.1368,19,791,923379,0,
B003855,2025-10-06,Consumo,Sucursal,Metropolitana,4451485,36,1257139,0.1113,9,886,1894406,0,
B003856,2025-08-22,Tarjeta,Convenio,Metropolitana,2693353,36,878321,0.1013,9,845,1032348,15,
B003857,2025-07-29,Tarjeta,Digital,Metropolitana,522652,36,420000,0.0399,6,770,303299,103,2026-04-25
B003858,2025-01-04,Consumo,Convenio,Metropolitana,797462,18,470324,0.1034,33,784,502325,0,
B003859,2025-04-09,Consumo,Sucursal,Metropolitana,6137569,36,827235,0.2442,23,781,1876474,0,
B003860,2025-05-03,Tarjeta,Sucursal,Metropolitana,1492838,36,497885,0.099,56,878,1136321,131,2026-03-29
B003861,2025-10-01,Automotriz,Sucursal,Metropolitana,4433489,36,968386,0.1489,25,907,2285395,36,
B003862,2025-11-03,Consumo,Sucursal,Biobío,3930846,24,598489,0.2967,13,783,2674735,0,
B003863,2025-10-10,Consumo,Convenio,Metropolitana,2985042,12,1217470,0.2289,29,875,1657845,554,2025-12-09
B003864,2025-08-09,Tarjeta,Sucursal,Otras,1942102,36,420000,0.1409,9,706,244399,0,
B003865,2025-10-20,Automotriz,Convenio,Biobío,4608902,24,991809,0.2148,19,861,1746907,0,
B003866,2025-05-06,Consumo,Sucursal,Otras,1204786,60,420000,0.0508,21,820,124290,0,
B003867,2025-06-03,Automotriz,Convenio,Metropolitana,834335,18,444619,0.1135,48,818,261618,0,
B003868,2025-07-12,Consumo,Sucursal,Metropolitana,1098187,18,685960,0.1045,4,814,712184,0,
B003869,2025-01-27,Automotriz,Convenio,Metropolitana,6569986,36,943098,0.2241,35,860,4338858,0,
B003870,2025-12-13,Consumo,Sucursal,Metropolitana,1507060,48,598428,0.0561,27,950,588227,0,
B003871,2025-08-08,Tarjeta,Digital,Valparaíso,3447143,36,578564,0.1854,21,793,2275370,0,
B003872,2025-04-22,Consumo,Sucursal,Otras,2285791,12,1179485,0.1862,29,826,1621129,0,
B003873,2025-08-01,Consumo,Digital,Biobío,3328180,24,799741,0.1917,10,795,489475,0,
B003874,2025-01-30,Consumo,Sucursal,Otras,3704178,60,775437,0.086,15,895,1357492,0,
B003875,2025-04-07,Consumo,Convenio,Valparaíso,1981521,24,829659,0.1114,9,820,1433112,0,
B003876,2025-11-30,Consumo,Digital,Biobío,4056371,24,625684,0.3133,11,721,3294224,0,
B003877,2025-05-05,Tarjeta,Digital,Valparaíso,674762,18,545250,0.0736,36,814,438739,0,
B003878,2025-04-14,Consumo,Digital,Otras,791572,12,553994,0.1324,15,796,205306,0,
B003879,2025-05-05,Tarjeta,Digital,Metropolitana,11771874,36,1410444,0.2726,19,792,3790909,0,
B003880,2025-11-22,Consumo,Digital,Otras,2307446,24,770290,0.1355,6,764,1689971,3,
B003881,2025-05-30,Consumo,Convenio,Otras,1088587,24,420000,0.125,12,768,370329,0,
B003882,2025-12-11,Consumo,Digital,Metropolitana,6402285,36,720604,0.2895,47,813,3536958,70,
B003883,2025-08-18,Tarjeta,Digital,Metropolitana,2525756,60,1003850,0.0452,25,850,1842180,0,
B003884,2025-10-31,Consumo,Digital,Metropolitana,685447,60,420000,0.03,51,868,548424,0,
B003885,2025-02-08,Microempresa,Sucursal,Otras,5487712,60,842586,0.1163,32,874,3548686,0,
B003886,2025-11-19,Consumo,Sucursal,Valparaíso,2061031,12,420000,0.4451,10,675,1589309,136,2027-03-14
B003887,2025-04-28,Tarjeta,Sucursal,Biobío,5856336,48,962726,0.1516,15,822,1875893,0,
B003888,2025-04-13,Automotriz,Convenio,Otras,2948498,24,420000,0.3351,15,717,1748360,0,
B003889,2025-07-05,Tarjeta,Sucursal,Valparaíso,4127009,24,557107,0.3607,25,743,1748723,36,
B003890,2025-03-05,Consumo,Sucursal,Metropolitana,866923,36,490613,0.0591,27,878,306852,0,
B003891,2025-01-16,Microempresa,Convenio,Metropolitana,8486636,24,1015283,0.42,18,732,7010737,0,
B003892,2025-03-12,Consumo,Sucursal,Biobío,5043825,24,661443,0.3809,18,734,4358279,108,2025-08-09
B003893,2025-01-12,Consumo,Digital,Metropolitana,1955975,24,628356,0.1384,37,813,568353,0,
B003894,2025-12-10,Consumo,Digital,Metropolitana,4174889,24,927870,0.2269,12,730,1642790,0,
B003895,2025-12-05,Consumo,Digital,Otras,7887607,24,993036,0.387,13,711,1788657,0,
B003896,2025-04-08,Automotriz,Sucursal,Metropolitana,2161786,60,578735,0.0737,15,828,1234770,0,
B003897,2025-09-02,Consumo,Digital,Otras,748500,24,420000,0.0794,25,847,341655,0,
B003898,2025-08-06,Consumo,Digital,Otras,5609045,60,857714,0.1273,5,848,3922396,0,
B003899,2025-07-17,Automotriz,Digital,Biobío,3597522,36,420000,0.2722,32,745,1496513,0,
B003900,2025-06-27,Automotriz,Digital,Metropolitana,5278596,12,1521483,0.3402,5,761,1333379,0,
B003901,2025-05-10,Tarjeta,Sucursal,Metropolitana,4036358,24,694245,0.29,64,773,2012182,0,
B003902,2025-11-22,Automotriz,Sucursal,Otras,5890213,48,741475,0.1774,30,828,5416701,283,2026-06-20
B003903,2025-09-05,Automotriz,Sucursal,Metropolitana,4236140,60,535240,0.1485,21,854,2644610,17,
B003904,2025-06-24,Consumo,Convenio,Otras,3471847,60,669478,0.1,14,784,2000397,0,
B003905,2025-06-18,Automotriz,Digital,Metropolitana,3220931,18,2037772,0.0966,35,950,1872644,0,
B003906,2025-10-03,Consumo,Convenio,Metropolitana,3334128,18,449570,0.4729,9,682,2147344,261,2027-02-25
B003907,2025-12-10,Consumo,Sucursal,Valparaíso,1704910,60,732507,0.0461,20,832,689476,69,
B003908,2025-04-26,Microempresa,Convenio,Otras,1177083,36,420000,0.0826,23,865,569121,0,
B003909,2025-04-29,Consumo,Sucursal,Metropolitana,6921402,48,955846,0.1815,13,772,4229104,0,
B003910,2025-02-28,Automotriz,Convenio,Valparaíso,1088667,48,614421,0.0391,21,858,471541,0,
B003911,2025-04-25,Consumo,Digital,Metropolitana,2730313,24,671528,0.1854,37,793,1810278,0,
B003912,2025-09-14,Consumo,Sucursal,Metropolitana,3440522,60,808689,0.0815,69,937,2508885,0,
B003913,2025-09-01,Consumo,Digital,Otras,3847500,36,440045,0.284,20,730,2350556,0,
B003914,2025-09-15,Tarjeta,Sucursal,Otras,3248385,36,620315,0.1657,8,767,928098,0,
B003915,2025-11-04,Consumo,Sucursal,Valparaíso,5597484,18,947563,0.3807,6,751,712813,0,
B003916,2025-07-18,Consumo,Sucursal,Valparaíso,1555626,36,516403,0.0957,26,816,1098244,0,
B003917,2025-12-03,Consumo,Digital,Metropolitana,11320487,48,1316356,0.2003,8,820,5572867,63,
B003918,2025-12-13,Consumo,Sucursal,Otras,11294110,24,1297656,0.3974,9,789,4445390,64,
B003919,2025-05-27,Consumo,Sucursal,Metropolitana,1590718,48,428526,0.086,17,783,328089,0,
B003920,2025-05-05,Consumo,Sucursal,Metropolitana,4171123,24,677584,0.2894,21,686,2768622,0,
B003921,2025-09-22,Tarjeta,Digital,Metropolitana,6712694,48,912918,0.1758,31,783,3951020,0,
B003922,2025-10-21,Microempresa,Sucursal,Metropolitana,1816752,60,537344,0.0663,11,894,889011,0,
B003923,2025-09-23,Automotriz,Convenio,Metropolitana,3512542,36,440279,0.2401,13,740,1973357,0,
B003924,2025-02-25,Microempresa,Digital,Valparaíso,4029462,24,592155,0.3156,50,755,954475,0,
B003925,2025-08-09,Tarjeta,Convenio,Metropolitana,2977565,48,424820,0.1615,11,786,998396,0,
B003926,2025-05-18,Consumo,Digital,Metropolitana,1504331,18,420000,0.2176,14,727,994347,0,
B003927,2025-05-08,Microempresa,Convenio,Otras,1993709,24,420000,0.2111,17,713,1011114,0,
B003928,2025-05-15,Consumo,Digital,Otras,9633286,24,1273318,0.3533,20,740,5309042,0,
B003929,2025-06-22,Tarjeta,Sucursal,Metropolitana,1525126,24,1028975,0.074,14,928,1030415,0,
B003930,2025-02-05,Consumo,Sucursal,Biobío,7469234,36,1127905,0.2223,10,842,5891800,0,
