id_operacion,producto,region,saldo,score,dias_mora,linea_no_usada,factor_conversion,pd_12m,pd_lifetime,lgd
A014236,Microempresa,Metropolitana,864780,915,6,1063582,0.4,0.00244,0.006136,0.5882
A000943,Tarjeta,Metropolitana,2388941,820,0,4467811,0.4,0.008752,0.019598,0.702
A013260,Microempresa,Biobío,2031933,855,0,3929083,0.4,0.005472,0.018128,0.556
A007612,Automotriz,Metropolitana,1379428,711,0,0,0.0,0.037085,0.084635,0.45
A013080,Tarjeta,Valparaíso,344034,916,0,544435,0.4,0.002407,0.00797,0.6735
A000423,Consumo,Metropolitana,2220765,615,136,0,0.0,0.123526,0.357126,0.602
A000707,Consumo,Metropolitana,864603,856,0,0,0.0,0.005399,0.017713,0.6236
A010061,Consumo,Valparaíso,1054335,806,0,0,0.0,0.010555,0.028581,0.7107
A014547,Consumo,Otras,1486237,836,0,0,0.0,0.007062,0.016082,0.6203
A000606,Consumo,Otras,2915598,829,0,0,0.0,0.007757,0.017013,0.5927
A005756,Consumo,Otras,274317,897,0,0,0.0,0.003109,0.010461,0.635
A007899,Microempresa,Metropolitana,1016784,860,0,464826,0.4,0.005116,0.016365,0.4876
A014260,Automotriz,Otras,949493,913,0,0,0.0,0.002506,0.008101,0.3844
A013227,Consumo,Biobío,469161,883,0,0,0.0,0.003754,0.008457,0.6351
A008326,Consumo,Valparaíso,251727,798,0,0,0.0,0.011746,0.037934,0.6561
A002362,Tarjeta,Otras,1115214,795,51,916675,0.4,0.012226,0.025878,0.6821
A007935,Tarjeta,Metropolitana,2082407,691,0,2739680,0.4,0.04804,0.141632,0.7214
A001388,Tarjeta,Otras,1501970,934,0,1855116,0.4,0.001888,0.006188,0.6325
A011809,Tarjeta,Metropolitana,2964926,744,0,5427227,0.4,0.024063,0.070067,0.7163
A001617,Consumo,Valparaíso,849007,865,0,0,0.0,0.004783,0.015138,0.7299
A007072,Automotriz,Valparaíso,456301,769,0,0,0.0,0.017284,0.045754,0.315
A008599,Consumo,Otras,343686,887,0,0,0.0,0.003557,0.008387,0.6074
A002118,Consumo,Metropolitana,120962,877,0,0,0.0,0.00407,0.008864,0.664
A009295,Consumo,Metropolitana,1764570,940,0,0,0.0,0.001741,0.004635,0.5781
A004681,Consumo,Otras,1764935,606,189,0,0.0,0.137307,0.308367,0.6966
A007140,Consumo,Biobío,376250,827,0,0,0.0,0.007968,0.026136,0.6874
A008436,Automotriz,Otras,531345,752,0,0,0.0,0.021651,0.06009,0.4268
A013727,Microempresa,Metropolitana,3218665,903,0,4526914,0.4,0.002868,0.008159,0.5019
A006347,Automotriz,Metropolitana,4078193,891,133,0,0.0,0.003371,0.00845,0.3484
A005780,Consumo,Metropolitana,4566264,773,148,0,0.0,0.016389,0.035087,0.6005
A000936,Automotriz,Valparaíso,672692,764,0,0,0.0,0.01847,0.04021,0.3955
A010848,Consumo,Metropolitana,1565851,809,58,0,0.0,0.01014,0.028851,0.6101
A005101,Consumo,Metropolitana,1411976,859,0,0,0.0,0.005185,0.015329,0.5464
A014334,Tarjeta,Otras,440497,836,52,582745,0.4,0.007062,0.020425,0.7024
A009210,Consumo,Biobío,2065387,908,0,0,0.0,0.002681,0.007259,0.6967
A003687,Consumo,Metropolitana,2453958,677,0,0,0.0,0.05747,0.186509,0.6019
A005027,Consumo,Valparaíso,4286637,939,0,0,0.0,0.001765,0.005844,0.6266
A007563,Microempresa,Metropolitana,1596950,924,0,2188031,0.4,0.002161,0.004589,0.5921
A000931,Automotriz,Metropolitana,1206611,791,0,0,0.0,0.012896,0.043793,0.42
A005979,Consumo,Metropolitana,1665123,950,0,0,0.0,0.001522,0.005124,0.6259
A001463,Microempresa,Metropolitana,1175745,840,49,1854804,0.4,0.006693,0.017867,0.5308
A001367,Consumo,Otras,745868,898,0,0,0.0,0.003068,0.008836,0.5876
A008633,Automotriz,Otras,2589844,843,0,0,0.0,0.006429,0.018614,0.3754
A012311,Consumo,Metropolitana,450215,806,0,0,0.0,0.010555,0.026829,0.6224
A014073,Consumo,Otras,1560353,769,0,0,0.0,0.017284,0.039476,0.5464
A004255,Tarjeta,Biobío,4275231,720,0,1749557,0.4,0.032978,0.092522,0.7532
A012026,Automotriz,Valparaíso,1243107,815,0,0,0.0,0.009358,0.031493,0.3275
A004092,Consumo,Metropolitana,7314166,878,0,0,0.0,0.004016,0.010417,0.6788
A005327,Microempresa,Otras,858595,887,0,406892,0.4,0.003557,0.008347,0.5279
A011749,Consumo,Biobío,1249317,877,190,0,0.0,0.00407,0.012385,0.619
A002147,Automotriz,Metropolitana,281772,842,0,0,0.0,0.006516,0.020188,0.3615
A012606,Consumo,Otras,1395847,774,0,0,0.0,0.016173,0.046674,0.6368
A011575,Consumo,Metropolitana,447191,880,41,0,0.0,0.003909,0.010169,0.6033
A010696,Automotriz,Metropolitana,1669486,886,0,0,0.0,0.003606,0.011578,0.4168
A004599,Consumo,Metropolitana,640825,821,0,0,0.0,0.008635,0.028673,0.5493
A006600,Microempresa,Otras,1653676,864,61,3441974,0.4,0.004848,0.012937,0.6332
A009936,Consumo,Valparaíso,2598066,869,0,0,0.0,0.004533,0.014887,0.6399
A005181,Tarjeta,Metropolitana,3342605,715,58,7070630,0.4,0.035202,0.116464,0.7163
A006451,Consumo,Metropolitana,605794,774,0,0,0.0,0.016173,0.045332,0.6918
A005898,Tarjeta,Biobío,676323,790,0,1338253,0.4,0.013069,0.04086,0.7298
A014201,Consumo,Otras,1822116,752,0,0,0.0,0.021651,0.072806,0.5914
A000656,Consumo,Metropolitana,1817150,798,0,0,0.0,0.011746,0.025319,0.6678
A010489,Consumo,Valparaíso,737596,945,0,0,0.0,0.001628,0.003696,0.7543
A011136,Tarjeta,Valparaíso,291991,886,0,305892,0.4,0.003606,0.007916,0.7171
A004960,Tarjeta,Otras,1234469,737,0,1445376,0.4,0.026388,0.081964,0.7321
A000253,Consumo,Metropolitana,1389316,839,0,0,0.0,0.006783,0.021387,0.608
A005088,Automotriz,Metropolitana,1468710,846,0,0,0.0,0.006175,0.014576,0.4281
A013928,Automotriz,Biobío,3152272,751,0,0,0.0,0.021939,0.074236,0.4522
A008201,Consumo,Otras,2069840,897,0,0,0.0,0.003109,0.007011,0.6005
A006400,Consumo,Metropolitana,3083031,890,0,0,0.0,0.003417,0.011451,0.6121
A005144,Tarjeta,Otras,1563384,754,0,2025438,0.4,0.021086,0.054403,0.7065
A006088,Tarjeta,Metropolitana,944964,923,0,1733656,0.4,0.00219,0.007133,0.6949
A010492,Tarjeta,Otras,1687963,850,0,2825723,0.4,0.005852,0.012945,0.7073
A011739,Automotriz,Valparaíso,1682904,871,0,0,0.0,0.004412,0.011555,0.3455
A014190,Consumo,Metropolitana,382982,713,0,0,0.0,0.036132,0.118159,0.5889
A007983,Consumo,Metropolitana,1054601,819,102,0,0.0,0.00887,0.024108,0.6048
A005861,Automotriz,Metropolitana,4364960,780,0,0,0.0,0.014932,0.034586,0.4123
A004370,Microempresa,Otras,3341939,805,0,1559132,0.4,0.010697,0.027982,0.5359
A003813,Consumo,Metropolitana,3704576,862,0,0,0.0,0.00498,0.015673,0.6038
A011451,Microempresa,Metropolitana,441673,898,0,546303,0.4,0.003068,0.008565,0.6046
A010734,Automotriz,Biobío,6324211,723,0,0,0.0,0.031709,0.076553,0.3438
A012144,Consumo,Metropolitana,636818,821,0,0,0.0,0.008635,0.023568,0.5727
A011211,Tarjeta,Metropolitana,3881923,861,0,4314824,0.4,0.005048,0.015334,0.7086
A002974,Automotriz,Metropolitana,1759164,846,72,0,0.0,0.006175,0.020007,0.3527
A013413,Consumo,Biobío,437809,890,0,0,0.0,0.003417,0.009147,0.6323
A013168,Automotriz,Valparaíso,3375746,950,0,0,0.0,0.001522,0.003318,0.3761
A012696,Tarjeta,Metropolitana,304080,875,0,576366,0.4,0.004181,0.010787,0.6514
A012298,Consumo,Metropolitana,3142526,821,0,0,0.0,0.008635,0.019264,0.6055
A009563,Consumo,Otras,1079500,917,0,0,0.0,0.002375,0.00682,0.6266
A005373,Consumo,Metropolitana,5964645,836,62,0,0.0,0.007062,0.020103,0.5488
A007570,Consumo,Biobío,1872935,897,0,0,0.0,0.003109,0.00973,0.6995
A011311,Automotriz,Valparaíso,2154571,870,0,0,0.0,0.004472,0.014312,0.3051
A011656,Tarjeta,Valparaíso,904613,887,0,433566,0.4,0.003557,0.0089,0.6709
A001411,Automotriz,Metropolitana,2028062,765,0,0,0.0,0.018226,0.042906,0.3654
A008949,Tarjeta,Otras,1095567,579,0,685788,0.4,0.186491,0.534646,0.7296
A008208,Consumo,Otras,335384,819,0,0,0.0,0.00887,0.020685,0.5901
A000380,Consumo,Otras,753165,840,0,0,0.0,0.006693,0.017755,0.6207
A005574,Tarjeta,Biobío,378388,839,0,396081,0.4,0.006783,0.018177,0.7077
A010190,Consumo,Biobío,616156,880,0,0,0.0,0.003909,0.009695,0.604
A011323,Automotriz,Otras,3195949,950,0,0,0.0,0.001522,0.004752,0.3138
A003908,Tarjeta,Metropolitana,835878,781,0,400142,0.4,0.014735,0.037745,0.678
A013843,Automotriz,Biobío,3261405,605,182,0,0.0,0.138916,0.440214,0.3339
A011084,Consumo,Metropolitana,3112770,950,0,0,0.0,0.001522,0.003294,0.5507
A012582,Automotriz,Metropolitana,1119642,857,0,0,0.0,0.005326,0.012108,0.3028
A014412,Microempresa,Otras,1828615,860,0,3784106,0.4,0.005116,0.017066,0.6579
A012581,Tarjeta,Biobío,919241,812,0,628633,0.4,0.009741,0.020741,0.7664
A001737,Consumo,Otras,408817,796,0,0,0.0,0.012064,0.027923,0.6315
A001491,Automotriz,Otras,1642280,761,0,0,0.0,0.019219,0.064038,0.4664
A012659,Tarjeta,Valparaíso,5561910,931,0,6653887,0.4,0.001966,0.00585,0.7428
A014426,Consumo,Metropolitana,1130864,864,0,0,0.0,0.004848,0.013543,0.5791
A005958,Microempresa,Otras,687951,860,0,825046,0.4,0.005116,0.013356,0.5245
A013536,Tarjeta,Metropolitana,599987,860,0,1151477,0.4,0.005116,0.015237,0.7102
A011165,Consumo,Metropolitana,568921,882,60,0,0.0,0.003805,0.008265,0.6483
A005186,Consumo,Valparaíso,1533120,719,90,0,0.0,0.033412,0.077461,0.5834
A011911,Tarjeta,Metropolitana,374157,757,0,409814,0.4,0.020265,0.063446,0.7489
A004428,Automotriz,Valparaíso,1351715,759,0,0,0.0,0.019735,0.062122,0.4477
A002221,Consumo,Metropolitana,579122,795,0,0,0.0,0.012226,0.04015,0.6255
A000948,Consumo,Biobío,556146,801,0,0,0.0,0.011285,0.031564,0.6196
A000851,Consumo,Valparaíso,1195077,730,0,0,0.0,0.02893,0.072848,0.6996
A009391,Consumo,Otras,438339,782,0,0,0.0,0.01454,0.03344,0.6162
A007831,Tarjeta,Biobío,1251928,806,0,830072,0.4,0.010555,0.029993,0.73
A014309,Consumo,Metropolitana,1176324,867,0,0,0.0,0.004656,0.014952,0.7067
A000323,Microempresa,Metropolitana,2968796,816,0,5261708,0.4,0.009233,0.027354,0.5402
A014660,Microempresa,Metropolitana,290386,805,0,540951,0.4,0.010697,0.03347,0.5553
A014961,Consumo,Valparaíso,1263184,790,0,0,0.0,0.013069,0.043833,0.6104
A004977,Automotriz,Biobío,3178251,788,0,0,0.0,0.013423,0.037839,0.4744
A001138,Consumo,Metropolitana,773266,832,83,0,0.0,0.007451,0.019884,0.5517
A014269,Consumo,Metropolitana,517733,903,0,0,0.0,0.002868,0.009515,0.6431
A011156,Consumo,Metropolitana,1012878,833,0,0,0.0,0.007352,0.020857,0.633
A012092,Automotriz,Otras,572303,923,0,0,0.0,0.00219,0.005373,0.377
A006717,Consumo,Metropolitana,1461340,827,0,0,0.0,0.007968,0.021047,0.6277
A012039,Automotriz,Metropolitana,1937893,739,0,0,0.0,0.025702,0.065855,0.318
A010613,Consumo,Valparaíso,5177099,783,0,0,0.0,0.014347,0.035257,0.5896
A001837,Consumo,Biobío,513782,835,0,0,0.0,0.007157,0.016177,0.7179
A007494,Tarjeta,Otras,1372555,767,0,565024,0.4,0.017749,0.056978,0.5895
A011108,Consumo,Metropolitana,1139286,794,0,0,0.0,0.01239,0.028183,0.6026
A013181,Consumo,Valparaíso,2929804,832,0,0,0.0,0.007451,0.019122,0.6824
A012238,Microempresa,Metropolitana,1829576,765,24,2096801,0.4,0.018226,0.059133,0.5586
A003195,Tarjeta,Otras,3678361,926,0,1967170,0.4,0.002103,0.006585,0.7364
A007673,Consumo,Valparaíso,254767,860,0,0,0.0,0.005116,0.01655,0.5902
A012466,Automotriz,Metropolitana,3816915,777,154,0,0.0,0.01554,0.032867,0.3548
A014125,Consumo,Metropolitana,888518,913,35,0,0.0,0.002506,0.008261,0.5813
A014492,Microempresa,Metropolitana,883054,822,60,756259,0.4,0.00852,0.018911,0.6019
A003132,Consumo,Metropolitana,1138910,761,0,0,0.0,0.019219,0.061926,0.656
A009411,Consumo,Otras,928050,799,42,0,0.0,0.01159,0.035208,0.5426
A000175,Automotriz,Metropolitana,1477660,950,0,0,0.0,0.001522,0.003423,0.3787
A001597,Microempresa,Metropolitana,754616,947,0,605368,0.4,0.001584,0.003637,0.465
A003236,Automotriz,Metropolitana,519781,883,0,0,0.0,0.003754,0.008234,0.3813
A012823,Consumo,Valparaíso,429684,943,0,0,0.0,0.001672,0.00397,0.6693
A006685,Consumo,Metropolitana,794469,950,0,0,0.0,0.001522,0.003473,0.6635
A013028,Consumo,Biobío,2054716,902,0,0,0.0,0.002907,0.008581,0.6696
A005013,Automotriz,Valparaíso,728856,734,0,0,0.0,0.02745,0.07414,0.3931
A001108,Consumo,Biobío,187327,905,0,0,0.0,0.002792,0.007286,0.6762
A005022,Tarjeta,Metropolitana,2194612,809,119,3288746,0.4,0.01014,0.024953,0.6027
A013700,Tarjeta,Biobío,1646250,795,0,2793607,0.4,0.012226,0.027892,0.6694
A003408,Consumo,Valparaíso,2728491,834,0,0,0.0,0.007254,0.018994,0.58
A006693,Consumo,Metropolitana,209582,950,41,0,0.0,0.001522,0.003337,0.7374
A003186,Consumo,Metropolitana,5587376,724,0,0,0.0,0.031297,0.080651,0.6234
A009607,Tarjeta,Otras,1090530,866,0,847223,0.4,0.004719,0.014892,0.6879
A009190,Consumo,Metropolitana,1038968,820,0,0,0.0,0.008752,0.02831,0.6374
A006739,Microempresa,Metropolitana,1143726,824,0,2215973,0.4,0.008295,0.018813,0.5077
A011899,Consumo,Valparaíso,1902753,822,90,0,0.0,0.00852,0.025676,0.6845
A014473,Automotriz,Metropolitana,583061,950,0,0,0.0,0.001522,0.003768,0.4466
A011666,Tarjeta,Metropolitana,4559046,798,1,8686071,0.4,0.011746,0.03208,0.6524
A012027,Consumo,Biobío,1174527,802,19,0,0.0,0.011135,0.036693,0.625
A007019,Consumo,Metropolitana,4137443,817,22,0,0.0,0.00911,0.026073,0.5137
A008963,Tarjeta,Metropolitana,365960,879,0,176879,0.4,0.003962,0.012338,0.7317
A002301,Tarjeta,Otras,446973,831,84,885732,0.4,0.007552,0.024266,0.7369
A008662,Tarjeta,Metropolitana,378854,840,0,711711,0.4,0.006693,0.018061,0.8274
A010261,Consumo,Valparaíso,1014306,816,0,0,0.0,0.009233,0.02779,0.6483
A004282,Tarjeta,Metropolitana,1570842,705,0,2542656,0.4,0.040091,0.097405,0.6936
A004013,Automotriz,Otras,2884569,834,0,0,0.0,0.007254,0.017841,0.4005
A014210,Consumo,Valparaíso,266624,830,0,0,0.0,0.007654,0.024888,0.6036
A012643,Tarjeta,Biobío,4888072,801,0,7878435,0.4,0.011285,0.027526,0.7133
A007112,Consumo,Biobío,1947249,859,0,0,0.0,0.005185,0.017368,0.6122
A004254,Tarjeta,Metropolitana,1153704,853,0,952502,0.4,0.005621,0.014517,0.7415
A000307,Consumo,Metropolitana,916522,697,0,0,0.0,0.044465,0.095653,0.5936
A003599,Consumo,Metropolitana,973282,834,0,0,0.0,0.007254,0.024478,0.6515
A013636,Tarjeta,Otras,1253325,669,0,466490,0.4,0.063614,0.144543,0.7427
A007213,Consumo,Metropolitana,1471194,909,0,0,0.0,0.002645,0.008325,0.6051
A009069,Automotriz,Biobío,440000,903,0,0,0.0,0.002868,0.006758,0.3615
A003179,Consumo,Metropolitana,2043459,828,71,0,0.0,0.007862,0.022267,0.6014
A003119,Automotriz,Otras,218660,876,0,0,0.0,0.004125,0.013358,0.3009
A002859,Microempresa,Biobío,3514670,792,65,4989833,0.4,0.012725,0.033971,0.5139
A004473,Tarjeta,Metropolitana,2449649,746,127,2636087,0.4,0.023437,0.05389,0.7819
A014662,Consumo,Metropolitana,1938785,731,18,0,0.0,0.028553,0.068907,0.5967
A013455,Automotriz,Metropolitana,2796992,862,0,0,0.0,0.00498,0.016425,0.4242
A004630,Tarjeta,Metropolitana,1055513,864,0,1792777,0.4,0.004848,0.013309,0.7912
A007014,Tarjeta,Metropolitana,1131533,950,0,2467504,0.4,0.001522,0.003703,0.7262
A010633,Tarjeta,Valparaíso,1347676,844,0,1218905,0.4,0.006343,0.018393,0.6813
A012804,Tarjeta,Otras,1603866,742,0,2031056,0.4,0.024706,0.076515,0.7506
A001715,Tarjeta,Metropolitana,1208185,849,0,1666212,0.4,0.005931,0.017468,0.6798
A007781,Consumo,Metropolitana,450268,871,0,0,0.0,0.004412,0.009377,0.6488
A003691,Tarjeta,Otras,599901,821,81,1186664,0.4,0.008635,0.019927,0.7685
A001781,Tarjeta,Biobío,1933259,772,0,1188426,0.4,0.016609,0.051314,0.6213
A010881,Tarjeta,Valparaíso,3001845,754,0,2235485,0.4,0.021086,0.069674,0.7243
A014187,Consumo,Otras,1152844,766,0,0,0.0,0.017986,0.051071,0.5869
A014494,Automotriz,Metropolitana,1855789,715,0,0,0.0,0.035202,0.091759,0.2812
A007394,Tarjeta,Metropolitana,533495,824,0,1048883,0.4,0.008295,0.025043,0.707
A004732,Tarjeta,Biobío,1010483,750,0,402203,0.4,0.022231,0.074335,0.6514
A002238,Consumo,Valparaíso,2913972,821,158,0,0.0,0.008635,0.029187,0.633
A004765,Consumo,Biobío,1670965,767,0,0,0.0,0.017749,0.038769,0.6385
A004450,Consumo,Metropolitana,1189110,896,0,0,0.0,0.003151,0.007649,0.6022
A012874,Microempresa,Otras,329106,950,0,699911,0.4,0.001522,0.005025,0.5868
A011284,Consumo,Biobío,520632,760,0,0,0.0,0.019476,0.058035,0.6471
A002199,Consumo,Valparaíso,545199,655,0,0,0.0,0.075858,0.195399,0.7518
A009012,Tarjeta,Metropolitana,2654235,799,0,2176032,0.4,0.01159,0.032306,0.7162
A011020,Consumo,Otras,7431572,897,0,0,0.0,0.003109,0.010094,0.6308
A006951,Automotriz,Metropolitana,468462,863,0,0,0.0,0.004914,0.011604,0.3752
A014302,Consumo,Biobío,2865412,738,0,0,0.0,0.026043,0.067578,0.6884
A011273,Consumo,Valparaíso,725949,810,0,0,0.0,0.010005,0.027798,0.6344
A004383,Tarjeta,Otras,1582046,816,0,1841682,0.4,0.009233,0.030222,0.7508
A010924,Automotriz,Otras,1127991,844,0,0,0.0,0.006343,0.017633,0.3102
A010252,Consumo,Metropolitana,542712,771,0,0,0.0,0.016831,0.051897,0.6637
A004821,Consumo,Metropolitana,1354834,779,0,0,0.0,0.015132,0.047032,0.6218
A009952,Tarjeta,Biobío,2079971,950,0,4118782,0.4,0.001522,0.005095,0.665
A007271,Tarjeta,Metropolitana,240934,738,0,150431,0.4,0.026043,0.085185,0.6482
A013338,Tarjeta,Biobío,2137163,907,0,2916929,0.4,0.002717,0.007792,0.7772
A005875,Consumo,Metropolitana,1880997,726,0,0,0.0,0.030488,0.077047,0.6295
A010092,Consumo,Otras,129282,924,0,0,0.0,0.002161,0.006416,0.6579
A005914,Consumo,Metropolitana,303609,824,0,0,0.0,0.008295,0.027776,0.6069
A000484,Automotriz,Valparaíso,3499513,604,90,0,0.0,0.14054,0.324611,0.4215
A004991,Automotriz,Metropolitana,1388789,659,0,0,0.0,0.072155,0.21126,0.3706
A012087,Consumo,Metropolitana,2906124,860,0,0,0.0,0.005116,0.015189,0.6458
A005566,Microempresa,Metropolitana,677645,924,24,1366030,0.4,0.002161,0.004589,0.5844
A010871,Tarjeta,Biobío,599880,835,0,358721,0.4,0.007157,0.019519,0.7926
A013669,Consumo,Biobío,1600778,777,0,0,0.0,0.01554,0.046809,0.5995
A006116,Consumo,Biobío,1931552,649,0,0,0.0,0.081741,0.243821,0.556
A003562,Consumo,Otras,2082144,893,0,0,0.0,0.003281,0.010603,0.6569
A000006,Consumo,Metropolitana,1368877,793,84,0,0.0,0.012557,0.030057,0.5752
A001941,Consumo,Valparaíso,1967985,874,0,0,0.0,0.004238,0.009714,0.5704
A003856,Tarjeta,Valparaíso,1381595,884,47,1784160,0.4,0.003704,0.010031,0.6686
A014523,Tarjeta,Biobío,1304230,739,0,2407798,0.4,0.025702,0.064677,0.7726
A001193,Consumo,Metropolitana,2339546,855,0,0,0.0,0.005472,0.012109,0.5755
A004513,Consumo,Metropolitana,1540236,950,0,0,0.0,0.001522,0.003393,0.5418
A011063,Microempresa,Valparaíso,2624782,884,0,4299466,0.4,0.003704,0.009926,0.6049
A011072,Consumo,Metropolitana,1575597,922,0,0,0.0,0.00222,0.006344,0.5826
A009009,Consumo,Valparaíso,3831220,842,0,0,0.0,0.006516,0.016655,0.5973
A014648,Consumo,Biobío,2275034,463,481,0,0.0,0.523631,0.97,0.5708
A009033,Consumo,Biobío,931257,848,0,0,0.0,0.006011,0.013653,0.6095
A005070,Tarjeta,Metropolitana,1915681,742,0,653321,0.4,0.024706,0.073379,0.6681
A005419,Consumo,Valparaíso,2212374,765,0,0,0.0,0.018226,0.040388,0.713
A002844,Consumo,Otras,1400656,828,0,0,0.0,0.007862,0.019851,0.6752
A007017,Consumo,Metropolitana,5695651,925,0,0,0.0,0.002132,0.005124,0.5926
A003474,Consumo,Metropolitana,1637256,894,0,0,0.0,0.003237,0.008673,0.6336
A000521,Automotriz,Metropolitana,4564660,924,0,0,0.0,0.002161,0.004616,0.4248
A002959,Automotriz,Metropolitana,5340747,842,0,0,0.0,0.006516,0.014321,0.396
A006560,Consumo,Metropolitana,445809,902,0,0,0.0,0.002907,0.006881,0.6013
A007210,Consumo,Metropolitana,1226480,857,39,0,0.0,0.005326,0.014898,0.6636
A007199,Tarjeta,Metropolitana,2332897,868,0,2882650,0.4,0.004594,0.010303,0.7596
A005359,Consumo,Metropolitana,997625,871,0,0,0.0,0.004412,0.01121,0.526
A004796,Tarjeta,Otras,247957,845,38,475734,0.4,0.006258,0.020487,0.7263
A012244,Automotriz,Metropolitana,788475,832,0,0,0.0,0.007451,0.020207,0.3754
A010480,Tarjeta,Metropolitana,1496934,785,0,1734358,0.4,0.01397,0.038007,0.8379
A002969,Microempresa,Valparaíso,813959,835,0,1632455,0.4,0.007157,0.016235,0.5136
A011517,Tarjeta,Metropolitana,1583365,692,0,1068691,0.4,0.047426,0.148875,0.7266
A006345,Consumo,Otras,498780,764,0,0,0.0,0.01847,0.045483,0.6367
A005893,Tarjeta,Otras,4210185,911,0,8825088,0.4,0.002575,0.007677,0.7231
A004376,Tarjeta,Otras,1626656,847,0,1567023,0.4,0.006092,0.017959,0.68
A013068,Consumo,Metropolitana,2399613,762,90,0,0.0,0.018966,0.047249,0.6846
A009846,Consumo,Metropolitana,2228334,850,0,0,0.0,0.005852,0.017633,0.6528
A011405,Tarjeta,Valparaíso,2340313,793,0,4924664,0.4,0.012557,0.04144,0.6842
A009671,Microempresa,Valparaíso,651506,918,14,706890,0.4,0.002343,0.006592,0.4202
A009197,Tarjeta,Biobío,4849500,810,0,3179353,0.4,0.010005,0.029391,0.7412
A002143,Consumo,Metropolitana,1581706,860,0,0,0.0,0.005116,0.016317,0.6394
A010626,Consumo,Valparaíso,7538343,732,0,0,0.0,0.02818,0.081871,0.6634
A012831,Consumo,Metropolitana,4124857,687,90,0,0.0,0.050573,0.129073,0.6712
A014310,Consumo,Otras,1027888,760,0,0,0.0,0.019476,0.04367,0.5799
A002555,Tarjeta,Metropolitana,999335,809,0,1797575,0.4,0.01014,0.031255,0.7184
A001425,Consumo,Otras,118595,787,0,0,0.0,0.013603,0.028642,0.662
A013187,Automotriz,Metropolitana,3545752,912,322,0,0.0,0.00254,0.00638,0.3261
A012064,Tarjeta,Valparaíso,422720,840,0,485263,0.4,0.006693,0.020097,0.688
A013722,Automotriz,Metropolitana,574081,950,0,0,0.0,0.001522,0.003399,0.3826
A010932,Tarjeta,Metropolitana,1514690,720,0,672237,0.4,0.032978,0.069994,0.7532
A003091,Consumo,Metropolitana,207589,855,0,0,0.0,0.005472,0.015783,0.6819
A009335,Consumo,Biobío,8184803,843,0,0,0.0,0.006429,0.019336,0.6185
A014272,Consumo,Otras,5501263,899,0,0,0.0,0.003027,0.008427,0.5978
A003961,Automotriz,Otras,392137,912,0,0,0.0,0.00254,0.007174,0.3771
A008614,Consumo,Otras,1152454,764,0,0,0.0,0.01847,0.053318,0.6972
A010885,Tarjeta,Metropolitana,2521594,757,68,3021593,0.4,0.020265,0.056291,0.7478
A008920,Consumo,Metropolitana,668524,821,0,0,0.0,0.008635,0.023391,0.6099
A011033,Tarjeta,Otras,189065,836,0,152809,0.4,0.007062,0.015949,0.7174
A001915,Consumo,Metropolitana,756037,950,0,0,0.0,0.001522,0.004406,0.6251
A014761,Consumo,Metropolitana,2009824,813,0,0,0.0,0.009612,0.032391,0.5866
A007131,Microempresa,Metropolitana,1434607,708,0,1793505,0.4,0.03856,0.103644,0.6321
A011868,Consumo,Metropolitana,2600987,811,0,0,0.0,0.009872,0.02263,0.6292
A013749,Consumo,Metropolitana,5631470,810,0,0,0.0,0.010005,0.021818,0.7218
A008500,Consumo,Biobío,924481,857,0,0,0.0,0.005326,0.0121,0.5797
A003423,Automotriz,Biobío,2399401,780,0,0,0.0,0.014932,0.044037,0.3482
A005177,Automotriz,Valparaíso,506132,950,0,0,0.0,0.001522,0.003582,0.3936
A014939,Consumo,Valparaíso,662064,895,0,0,0.0,0.003194,0.008152,0.7233
A006404,Tarjeta,Otras,1027039,770,14,365277,0.4,0.017056,0.040274,0.7082
A004187,Consumo,Valparaíso,1692461,799,0,0,0.0,0.01159,0.032419,0.6713
A002498,Tarjeta,Otras,2596422,797,0,1060064,0.4,0.011904,0.027665,0.7377
